committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,committee_name,entity_type,entity_type_desc,unused_contbr_id,contributor_prefix,contributor_name,recipient_committee_type,recipient_committee_org_type,recipient_committee_designation,contributor_first_name,contributor_middle_name,contributor_last_name,contributor_suffix,contributor_street_1,contributor_street_2,contributor_city,contributor_state,contributor_zip,contributor_employer,contributor_occupation,contributor_id,receipt_type,receipt_type_desc,receipt_type_full,memo_code,memo_code_full,contribution_receipt_date,contribution_receipt_amount,contributor_aggregate_ytd,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_office_full,candidate_office_state,candidate_office_state_full,candidate_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,donor_committee_name,national_committee_nonfederal_account,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_name,filing_form,link_id,is_individual,memo_text,two_year_transaction_period,schedule_type,increased_limit,sub_id,pdf_url,line_number_label
C00674259,DR JOHN JOYCE FOR CONGRESS,2019,YE,202001319184782973,11C,AA6F2FBF6D3E04049A02,1378228,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-11-25 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-21 04:15:05.024,,,,F3,4013120201686185679,f,,2020,SA,,4022020201693314021,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184782973,Contributions From Other Political Committees
C00256925,SCOTT FOR CONGRESS,2019,YE,202001319186157646,11C,VSHCSJDTQH8,1379852,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-10-04 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-21 04:17:32.451,,,,F3,4020120201686378420,f,,2020,SA,,4022020201693382449,http://docquery.fec.gov/cgi-bin/fecimg/?202001319186157646,Contributions From Other Political Committees
C00625988,FUTURE FORUM PAC,2020,M2,202002199186529572,11C,SA11C.6586,1383478,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,U,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2020-01-23 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2020-02-27 03:43:47.516,,,,F3X,4021920201692753348,f,,2020,SA,,4022620201694322709,http://docquery.fec.gov/cgi-bin/fecimg/?202002199186529572,Contributions From Other Political Committees
C00499467,TITUS FOR CONGRESS,2019,YE,202002289203454364,11C,VNW7MH7MCH4,1387041,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-12-31 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-03-05 13:22:49.268,,,,F3,4022920201700001153,f,,2020,SA,,4030420201700215968,http://docquery.fec.gov/cgi-bin/fecimg/?202002289203454364,Contributions From Other Political Committees
C00693127,PAC UNITATIS,2020,M3,202003139203831138,11C,SA11C.4339,1389557,,COM,OTHER COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,U,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2020-02-03 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2020-03-14 04:06:00.002,,,,F3X,4031320201703036227,f,,2020,SA,,4031320201703108316,http://docquery.fec.gov/cgi-bin/fecimg/?202003139203831138,Contributions From Other Political Committees
C00409730,NEW DEMOCRAT COALITION ACTION FUND,2020,M3,202003209204652764,11C,C11477309,1391576,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,U,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2020-02-03 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2020-03-25 07:50:57.527,,,,F3X,4032020201703941676,f,,2020,SA,,4032420201714606617,http://docquery.fec.gov/cgi-bin/fecimg/?202003209204652764,Contributions From Other Political Committees
C00616268,MORAN VICTORY COMMITTEE,2020,Q1,202004149216671978,11C,SA11C.7175,1396329,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,N,,J,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,,,,,,2020-01-31 00:00:00,5000.00,15000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,,,,,A,ADD,ITEMIZED RECEIPTS,2020-04-15 03:50:03.371,,,,F3,4041420201735632233,f,,2020,SA,,4041420201736775958,http://docquery.fec.gov/cgi-bin/fecimg/?202004149216671978,Contributions From Other Political Committees
C00440032,PROMOTING OUR REPUBLICAN TEAM PAC,2019,YE,202004149216687556,11C,A454340DC39994001ADD,1396911,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,D,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2019-11-26 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,N,NO CHANGE,ITEMIZED RECEIPTS,2020-04-16 10:24:21.109,,,,F3X,4041420201735642768,f,,2020,SA,,4041520201736843314,http://docquery.fec.gov/cgi-bin/fecimg/?202004149216687556,Contributions From Other Political Committees
C00226928,PALLONE FOR CONGRESS,2020,Q1,202004159219542766,11C,11C-000045084,1400541,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC (CTAPAC),H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,,,,,,2020-03-19 00:00:00,1000.00,6000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC (CTAPAC),,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-05-07 03:27:38.061,,,,F3,4041620201736910265,f,,2020,SA,,4050620201741920976,http://docquery.fec.gov/cgi-bin/fecimg/?202004159219542766,Contributions From Other Political Committees
C00638650,HALEY STEVENS FOR CONGRESS,2020,Q1,202004159216818218,11C,VTEJ1Y48K11,1398170,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,H,,P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,,,,,,2020-01-30 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-05-01 03:39:59.446,,,,F3,4041520201736790494,f,,2020,SA,,4043020201740605745,http://docquery.fec.gov/cgi-bin/fecimg/?202004159216818218,Contributions From Other Political Committees
C00492454,CORY GARDNER FOR SENATE,2020,Q1,202004159219259132,11C,SA11C.108496,1399797,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,,,CONTRIBUTION,,,2020-02-18 00:00:00,5000.00,10000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-05-01 03:41:20.015,,,,F3,4041520201736791232,f,,2020,SA,,4043020201740639480,http://docquery.fec.gov/cgi-bin/fecimg/?202004159219259132,Contributions From Other Political Committees
C00200584,UPTON FOR ALL OF US,2020,Q1,202004159219218858,11C,AFF356EAF7DE7437DAD4,1399717,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY  ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-03-19 00:00:00,1500.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY  ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-05-09 03:47:43.777,,,,F3,4041520201736791183,f,,2020,SA,,4050820201742169055,http://docquery.fec.gov/cgi-bin/fecimg/?202004159219218858,Contributions From Other Political Committees
C00606939,ROSEN FOR NEVADA,2019,YE,202306289582401678,11C,3728477,1709049,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2019-12-26 00:00:00,1500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2024,,PRIMARY,2024,A,ADD,ITEMIZED RECEIPTS,2023-06-30 04:05:56,,,,F3,4062820231752618015,f,,2020,SA,,4062920231752674872,https://docquery.fec.gov/cgi-bin/fecimg/?202306289582401678,Contributions From Other Political Committees
C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,2020,Q1,202004159219144519,11C,SA11C.121999,1399229,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,,,CONTRIBUTION,,,2020-03-27 00:00:00,2500.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-05-14 03:27:08.92,,,,F3,4041520201736790951,f,,2020,SA,,4051320201742791350,http://docquery.fec.gov/cgi-bin/fecimg/?202004159219144519,Contributions From Other Political Committees
C00655613,SUSIE LEE FOR CONGRESS,2019,YE,202005139232674997,11C,VR01RTQRHB8,1405368,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-12-31 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-05-15 12:57:14.88,,,,F3,4051320201742719149,f,,2020,SA,,4051420201742959185,http://docquery.fec.gov/cgi-bin/fecimg/?202005139232674997,Contributions From Other Political Committees
C00467431,THE EYE OF THE TIGER POLITICAL ACTION COMMITTEE,2020,M5,202005209239089617,12,SA.582960.3.50,1407492,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,D,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,18J,MEMO (FILER'S % OF CONTRIBUTION GIVEN TO JOIN,TRANSFER,X,,2020-03-06 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2020-05-22 03:32:13.471,,SA12.658523,SA12,F3X,4052020201762138730,f,TRANSFER FROM SLF - JOINT FUNDRAISING COMMITTEE,2020,SA,,4052120201762272734,http://docquery.fec.gov/cgi-bin/fecimg/?202005209239089617,Transfers from Authorized Committees
C00521948,RODNEY FOR CONGRESS,2020,12P,202006229244073712,11C,AE4E8239483A649B58B7,1414388,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-02-06 00:00:00,500.00,3000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-06-24 03:33:54.018,,,,F3,4062220201776470148,f,,2020,SA,,4062320201776704732,http://docquery.fec.gov/cgi-bin/fecimg/?202006229244073712,Contributions From Other Political Committees
C00258475,ANNA ESHOO FOR CONGRESS,2020,Q1,202007149244581667,11C,INCA23980,1421476,,COM,OTHER COMMITTEE,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,H,,P,,,,,400 CAPITOL MALL,SUITE 1545,SACRAMENTO,CA,95814,,,,,,,,,2020-02-24 00:00:00,1000.00,1500.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-07-16 04:09:23.107,,,,F3,4071520201790603211,f,,2020,SA,,4071520201790687852,http://docquery.fec.gov/cgi-bin/fecimg/?202007149244581667,Contributions From Other Political Committees
C00434191,HIMES FOR CONGRESS,2020,Q2,202007159250032361,11C,VVC6RS9D8C7,1424746,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,2500 WILSON BLVD,FL 5,ARLINGTON,VA,222013837,,,C00375048,,,,X,,2020-06-30 00:00:00,-1000.00,2000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-07-25 03:35:36.73,,,,F3,4071620201790854300,f,* REDESIGNATION OF 12/31/2019 PRIMARY CONTRIBUTION TO GENERAL,2020,SA,,4072420201794475343,http://docquery.fec.gov/cgi-bin/fecimg/?202007159250032361,Contributions From Other Political Committees
C00434191,HIMES FOR CONGRESS,2020,Q2,202007159250032361,11C,VVC6RS9D9G9,1424746,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,2500 WILSON BLVD,FL 5,ARLINGTON,VA,222013837,,,C00375048,,,,X,,2020-06-30 00:00:00,1000.00,2000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-07-25 03:35:36.73,,VVC6RS9D8C7,SA11C,F3,4071620201790854300,f,* REDESIGNATION OF 12/31/2019 PRIMARY CONTRIBUTION TO GENERAL,2020,SA,,4072420201794475344,http://docquery.fec.gov/cgi-bin/fecimg/?202007159250032361,Contributions From Other Political Committees
C00372532,MICHAEL BURGESS FOR CONGRESS,2020,Q2,202007159245057287,11C,A1AE624C994B44DA78F7,1423773,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-06-12 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-08-02 04:12:31.649,,,,F3,4071520201790604081,f,,2020,SA,,4080220201810477323,http://docquery.fec.gov/cgi-bin/fecimg/?202007159245057287,Contributions From Other Political Committees
C00638650,HALEY STEVENS FOR CONGRESS,2019,YE,202007159244640617,11C,VTEJ1Y1C8A1,1422142,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-12-31 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-08-08 03:55:43.332,,,,F3,4071520201790603438,f,,2020,SA,,4080820201813424409,http://docquery.fec.gov/cgi-bin/fecimg/?202007159244640617,Contributions From Other Political Committees
C00716290,COLLINS MAINE 2020,2020,12G,202010219326761868,11C,SA11C.5045,1460070,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,N,,J,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2020-10-01 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2020-12-03 03:54:30.284,,,,F3X,4102220201882663040,f,,2020,SA,,4120320201963175668,http://docquery.fec.gov/cgi-bin/fecimg/?202010219326761868,Contributions From Other Political Committees
C00568162,SCALISE LEADERSHIP FUND,2020,Q1,202008249266865211,11C,SA11C.582960,1435030,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,N,,J,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,CONTRIBUTION,,,2020-03-06 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,N,NO CHANGE,ITEMIZED RECEIPTS,2020-09-09 03:59:14.186,,,,F3X,4082520201829721150,f,,2020,SA,,4090920201835057089,http://docquery.fec.gov/cgi-bin/fecimg/?202008249266865211,Contributions From Other Political Committees
C00582890,TOM O'HALLERAN FOR CONGRESS,2020,Q3,202010149293864681,11C,11C-000040008,1448862,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,22202,,,C00375048,,,,,,2020-08-28 00:00:00,1500.00,2700.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,GENERAL,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-11-06 20:08:47.237,,,,F3,4101620201857654181,f,,2020,SA,,4110520201891258557,http://docquery.fec.gov/cgi-bin/fecimg/?202010149293864681,Contributions From Other Political Committees
C00558486,GARRET GRAVES FOR CONGRESS,2019,YE,202011059336970724,11C,SA11C.34421,1471605,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,,,,,,2019-12-31 00:00:00,1000.00,2000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-11-08 03:54:30.51,,,,F3,4110520201891168156,f,,2020,SA,,4110820201893020053,http://docquery.fec.gov/cgi-bin/fecimg/?202011059336970724,Contributions From Other Political Committees
C00620443,STEPHANIE MURPHY FOR CONGRESS,2020,Q3,202010159295044147,11C,VSH9EN6VGG1,1451751,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-08-28 00:00:00,2500.00,7500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-11-10 03:59:43.765,,,,F3,4101620201857655134,f,,2020,SA,,4111020201893408896,http://docquery.fec.gov/cgi-bin/fecimg/?202010159295044147,Contributions From Other Political Committees
C00552588,BRENDA LAWRENCE FOR CONGRESS,2020,Q3,202010159294770662,11C,VR00PXM7M35,1451270,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-08-28 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-11-11 05:11:04.156,,,,F3,4101620201857654940,f,,2020,SA,,4111020201898029519,http://docquery.fec.gov/cgi-bin/fecimg/?202010159294770662,Contributions From Other Political Committees
C00476820,JOHNSON FOR CONGRESS,2020,Q3,202010159294780855,11C,ADD5B5AEB3B8847E5B48,1451323,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,,,,,,2020-08-28 00:00:00,1000.00,3000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-11-14 03:53:44.792,,,,F3,4101620201857654962,f,,2020,SA,,4111420201900410565,http://docquery.fec.gov/cgi-bin/fecimg/?202010159294780855,Contributions From Other Political Committees
C00590489,VAL DEMINGS FOR CONGRESS,2020,Q3,202012039338690370,11C,2287775,1479355,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-08-28 00:00:00,1500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,,GENERAL,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-12-13 03:56:15.803,,,,F3,4120420201963420570,f,,2020,SA,,4121320201973820914,http://docquery.fec.gov/cgi-bin/fecimg/?202012039338690370,Contributions From Other Political Committees
C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,2020,30G,202012039338188952,11C,SA11C.145615,1478545,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,H,,P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,,,CONTRIBUTION,,,2020-10-30 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-12-29 04:09:17.928,,,,F3,4120420201963420393,f,,2020,SA,,4122920201986632772,https://docquery.fec.gov/cgi-bin/fecimg/?202012039338188952,Contributions From Other Political Committees
C00521948,RODNEY FOR CONGRESS,2020,Q2,202010159294782487,11C,AE2649CBD4D384D91A5B,1451347,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-06-03 00:00:00,1000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,,GENERAL,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-11-18 18:45:02.731,,,,F3,4101620201857654975,f,,2020,SA,,4111720201939464173,http://docquery.fec.gov/cgi-bin/fecimg/?202010159294782487,Contributions From Other Political Committees
C00494302,LEAD ENCOURAGE ELECT PAC,2020,Q3,202010169296944395,11C,AFFF4A826D65047B5A51,1453239,,COM,OTHER COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,D,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2020-08-28 00:00:00,1500.00,1500.00,,,,,,,,,,,,,,,,,,,,,,P,,PRIMARY,,N,NO CHANGE,ITEMIZED RECEIPTS,2020-11-22 03:50:57.963,,,,F3X,4101620201858586662,f,,2020,SA,,4112220201959982687,http://docquery.fec.gov/cgi-bin/fecimg/?202010169296944395,Contributions From Other Political Committees
C00213512,NANCY PELOSI FOR CONGRESS,2020,30G,202012039340440382,11C,VSHCDQNH0S3,1479970,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL  PAC,H,,P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,,,,,,2020-11-03 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL  PAC,,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-12-14 03:50:22.961,,,,F3,4120420201963420707,f,,2020,SA,,4121420201974001343,http://docquery.fec.gov/cgi-bin/fecimg/?202012039340440382,Contributions From Other Political Committees
C00576090,EVERGREEN PAC,2020,12G,202104089443150859,11C,VVBTWS7TR32,1508778,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,D,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2020-10-01 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,N,NO CHANGE,ITEMIZED RECEIPTS,2021-04-10 04:16:38.808,,,,F3X,4041020211276664014,f,,2020,SA,,4041020211276694985,https://docquery.fec.gov/cgi-bin/fecimg/?202104089443150859,Contributions From Other Political Committees
C00503052,JEFFRIES FOR CONGRESS,2020,12G,202102179428282571,11C,3737739,1500271,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST 1919 SOUTH EADS ST,,ARLINGTON,VA,22202,,,C00375048,,,,,,2020-10-01 00:00:00,5000.00,10000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,,GENERAL,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2021-03-02 03:53:40.109,,,,F3,4021720211155891008,f,,2020,SA,,4030220211190349678,https://docquery.fec.gov/cgi-bin/fecimg/?202102179428282571,Contributions From Other Political Committees
