committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,committee_name,entity_type,entity_type_desc,unused_contbr_id,contributor_prefix,contributor_name,recipient_committee_type,recipient_committee_org_type,recipient_committee_designation,contributor_first_name,contributor_middle_name,contributor_last_name,contributor_suffix,contributor_street_1,contributor_street_2,contributor_city,contributor_state,contributor_zip,contributor_employer,contributor_occupation,contributor_id,receipt_type,receipt_type_desc,receipt_type_full,memo_code,memo_code_full,contribution_receipt_date,contribution_receipt_amount,contributor_aggregate_ytd,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_office_full,candidate_office_state,candidate_office_state_full,candidate_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,donor_committee_name,national_committee_nonfederal_account,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_name,filing_form,link_id,is_individual,memo_text,two_year_transaction_period,schedule_type,increased_limit,sub_id,pdf_url,line_number_label
C00545749,EMMER FOR CONGRESS,2022,Q3,202210149532357177,11C,SA11C.248436,1639330,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,H,,P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),CONTRIBUTION,,,2022-09-08 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2022-11-03 03:36:07,,,,F3,4101420221588146358,f,,2022,SA,,4110220221604190157,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532357177,Contributions From Other Political Committees
C00230482,"GRASSLEY COMMITTEE, INC.",2022,Q1,202204159499966226,11C,AD006DB05B05548989E4,1587108,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-03-11 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED RECEIPTS,2022-04-29 03:37:18.973,,,,F3,4041620221470869276,f,,2022,SA,,4042820221473143471,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499966226,Contributions From Other Political Committees
C00434191,HIMES FOR CONGRESS,2022,Q3,202210159537272738,11C,14450184,1642897,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,2500 WILSON BLVD,FL 5,ARLINGTON,VA,222013837,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-08-04 00:00:00,2000.00,2000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2022-11-04 03:35:53,,,,F3,4101620221588312219,f,,2022,SA,,4110320221604431880,https://docquery.fec.gov/cgi-bin/fecimg/?202210159537272738,Contributions From Other Political Committees
C00581074,DARREN SOTO FOR CONGRESS,2022,Q3,202210279541737224,11C,VR08N1349VT3,1651641,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION (CTA) PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-08-04 00:00:00,1000.00,2000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION (CTA) PAC,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED RECEIPTS,2022-11-05 03:35:49,,,,F3,4102720221592339133,f,,2022,SA,,4110420221604950399,https://docquery.fec.gov/cgi-bin/fecimg/?202210279541737224,Contributions From Other Political Committees
C00795252,WELCH FOR VERMONT,2022,Q3,202210149532377723,11C,VTEDCYMXQF5,1639494,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-09-30 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2022-11-05 03:35:49,,,,F3,4101420221588146401,f,,2022,SA,,4110420221605092696,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532377723,Contributions From Other Political Committees
C00607416,BRIAN FITZPATRICK FOR ALL OF US,2022,Q3,202210149532364643,11C,A-1781991,1639412,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-08-30 00:00:00,5000.00,6000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2022-11-05 03:35:49,,,,F3,4101420221588146378,f,,2022,SA,,4110420221605126236,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532364643,Contributions From Other Political Committees
C00659771,LUCHADORA PAC,2022,12G,202210219541493132,11C,VR00TNWE6A3,1646728,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,N,"",D,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2022-10-17 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED RECEIPTS,2022-10-29 03:36:35,,,,F3X,4102220221590193007,f,,2022,SA,,4102820221592683438,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541493132,Contributions From Other Political Committees
C00459099,DELBENE FOR CONGRESS,2022,Q3,202210159537057977,11C,7522794,1642458,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-09-29 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2022-11-09 03:36:05,,,,F3,4101520221588290946,f,,2022,SA,,4110820221616365931,https://docquery.fec.gov/cgi-bin/fecimg/?202210159537057977,Contributions From Other Political Committees
C00575209,ANGIE CRAIG FOR CONGRESS,2022,Q2,202210099532104895,11C,4109037,1635227,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,H,"",P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-06-01 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED RECEIPTS,2022-10-12 11:24:22,,4109037E,SA11C,F3,4100920221587810009,f,* EARMARKED CONTRIBUTION: SEE BELOW,2022,SA,,4101120221587869722,https://docquery.fec.gov/cgi-bin/fecimg/?202210099532104895,Contributions From Other Political Committees
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374776,11C,11C-000049100,1670648,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC (CTAPAC),H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-11-04 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC (CTAPAC),,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2023-01-07 03:35:51,,,,F3,4120820221633577635,f,,2022,SA,,4010620231666396651,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374776,Contributions From Other Political Committees
C00384529,LISA MURKOWSKI FOR US SENATE,2022,Q1,202204159496325356,11C,A75AE64AA56FC402C99E,1584073,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK TECHNET FEDERAL PAC,S,"",P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),CONTRIBUTION,,,2022-03-24 00:00:00,1500.00,1500.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK TECHNET FEDERAL PAC,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED RECEIPTS,2022-04-20 03:39:00.626,,,,F3,4041520221470810310,f,,2022,SA,,4041920221470966589,https://docquery.fec.gov/cgi-bin/fecimg/?202204159496325356,Contributions From Other Political Committees
C00289603,LOFGREN FOR CONGRESS,2021,YE,202205259514393382,11C,3049899,1597933,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,H,"",P,,,,,700 13TH ST NW,STE 600,WASHINGTON,DC,200055998,,,C00328369,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2021-12-21 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED RECEIPTS,2022-06-02 03:56:06.021,,,,F3,4052520221493450027,f,,2022,SA,,4060120221494162371,https://docquery.fec.gov/cgi-bin/fecimg/?202205259514393382,Contributions From Other Political Committees
C00668228,NEVADANS FOR STEVEN HORSFORD,2022,12G,202210279543310786,11C,7770410,1654280,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-10-17 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2022-11-18 03:36:07,,,,F3,4102720221592339740,f,,2022,SA,,4111720221630010371,https://docquery.fec.gov/cgi-bin/fecimg/?202210279543310786,Contributions From Other Political Committees
C00235655,BLUEGRASS COMMITTEE,2022,M10,202210209537672799,11C,AA5644094C03F4A2EA21,1645228,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,D,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2022-09-30 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2022-11-19 03:36:04,,,,F3X,4102020221589932484,f,,2022,SA,,4111820221630276639,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537672799,Contributions From Other Political Committees
C00499392,VALADAO FOR CONGRESS,2022,12G,202210279546514447,11C,A-3420481,1654866,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-10-17 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2022-12-01 03:36:22,,,,F3,4102820221592647176,f,,2022,SA,,4113020221631750105,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546514447,Contributions From Other Political Committees
C00412890,ADRIAN SMITH FOR CONGRESS,2022,Q3,202210159532583170,11C,A4CB12AB371264C1D852,1640638,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),ACH CONTRIBUTION,,,2022-08-22 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2022-10-29 03:36:35,,,,F3,4101520221588290146,f,,2022,SA,,4102820221592687969,https://docquery.fec.gov/cgi-bin/fecimg/?202210159532583170,Contributions From Other Political Committees
C00541888,KATHERINE CLARK FOR CONGRESS,2021,YE,202209279531994013,11C,11382865,1632537,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,H,"",P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2021-12-24 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED RECEIPTS,2022-09-29 03:40:23.81,,,,F3,4092720221576969005,f,,2022,SA,,4092820221585877163,https://docquery.fec.gov/cgi-bin/fecimg/?202209279531994013,Contributions From Other Political Committees
C00588764,COMER FOR CONGRESS,2022,12G,202210279541928060,11C,A93B0DAD833144BB0B46,1653201,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,H,,P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-10-19 00:00:00,1500.00,1500.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2022-12-02 03:36:13,,,,F3,4102720221592339444,f,,2022,SA,,4120120221632478782,https://docquery.fec.gov/cgi-bin/fecimg/?202210279541928060,Contributions From Other Political Committees
C00376087,MARIO DIAZ-BALART FOR CONGRESS,2022,12G,202210279546408765,11C,AF555D90F1C6045AEA2A,1654626,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-10-17 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2022-12-02 03:36:13,,,,F3,4102820221592647097,f,,2022,SA,,4120120221632336215,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546408765,Contributions From Other Political Committees
C00438697,LATTA FOR CONGRESS,2022,12G,202210279541880528,11C,AB3B18E8D2B6B49EB978,1652828,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,H,,P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-10-19 00:00:00,1500.00,1500.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2022-12-08 03:36:04,,,,F3,4102720221592339362,f,,2022,SA,,4120720221633524759,https://docquery.fec.gov/cgi-bin/fecimg/?202210279541880528,Contributions From Other Political Committees
C00499467,TITUS FOR CONGRESS,2022,12G,202210279546346315,11C,VNW7MMS5GW6,1654496,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-10-17 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2022-12-08 03:36:04,,,,F3,4102820221592647053,f,,2022,SA,,4120720221633525120,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546346315,Contributions From Other Political Committees
C00655613,SUSIE LEE FOR CONGRESS,2021,YE,202203219495796465,11C,VR01R12HCA02,1576040,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2021-11-05 00:00:00,1000.00,2000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED RECEIPTS,2022-03-26 03:55:07.439,,,,F3,4032120221463757016,f,,2022,SA,,4032520221464215970,https://docquery.fec.gov/cgi-bin/fecimg/?202203219495796465,Contributions From Other Political Committees
C00655613,SUSIE LEE FOR CONGRESS,2021,Q2,202107159451496099,11C,VR01R11PE1N0,1527234,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2021-04-28 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED RECEIPTS,2021-08-03 05:02:10.543,,,,F3,4071620211320721832,f,,2022,SA,,4080320211324446010,https://docquery.fec.gov/cgi-bin/fecimg/?202107159451496099,Contributions From Other Political Committees
C00445023,GUTHRIE FOR CONGRESS,2022,12G,202211179546827515,11C,ABE353CD3BA764036A5B,1661836,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK PAC - TECHNET PAC,H,,P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-10-18 00:00:00,1500.00,1500.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK PAC - TECHNET PAC,,G2022,,GENERAL,2022,N,NO CHANGE,ITEMIZED RECEIPTS,2022-12-10 03:40:45,,,,F3,4111720221629833020,f,,2022,SA,,4120920221633861875,https://docquery.fec.gov/cgi-bin/fecimg/?202211179546827515,Contributions From Other Political Committees
C00508804,SINEMA FOR ARIZONA,2021,Q3,202110159467482077,11C,11C-000425596,1543461,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC (CTAPAC),S,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,22202,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2021-07-30 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC (CTAPAC),,P2024,,PRIMARY,2024,A,ADD,ITEMIZED RECEIPTS,2021-10-26 04:02:08.643,,,,F3,4101620211373827451,f,,2022,SA,,4102620211375734496,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467482077,Contributions From Other Political Committees
C00647354,BRINGING AMERICA TOGETHER PAC,2022,YE,202301319575242112,11C,A-11993,1683285,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,D,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2022-12-30 00:00:00,1500.00,1500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2023-02-02 04:05:50,,,,F3X,4013120231721276326,f,,2022,SA,,4020120231721934046,https://docquery.fec.gov/cgi-bin/fecimg/?202301319575242112,Contributions From Other Political Committees
C00655613,SUSIE LEE FOR CONGRESS,2022,30G,202302159578312497,11C,4386296,1688977,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-10-24 00:00:00,2500.00,4500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2022,,GENERAL,2022,N,NO CHANGE,ITEMIZED RECEIPTS,2023-02-17 04:06:17,,,,F3,4021520231725886010,f,,2022,SA,,4021620231726478413,https://docquery.fec.gov/cgi-bin/fecimg/?202302159578312497,Contributions From Other Political Committees
C00763326,MUST ACT TO CREATE EXCELLENCE PAC,2022,30G,202212089547852079,11C,AF292C3C37B1D4887B32,1669856,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,Q,,U,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2022-11-03 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2023-01-13 04:11:29,,,,F3X,4120820221633586244,f,,2022,SA,,4011220231690056249,https://docquery.fec.gov/cgi-bin/fecimg/?202212089547852079,Contributions From Other Political Committees
C00503052,JEFFRIES FOR CONGRESS,2021,Q3,202110159467883868,11C,5430186,1544584,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST 1919 SOUTH EADS ST,,ARLINGTON,VA,22202,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2021-09-14 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED RECEIPTS,2021-11-03 04:04:40.209,,,,F3,4101720211373891032,f,,2022,SA,,4110320211376945955,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467883868,Contributions From Other Political Committees
C00289603,LOFGREN FOR CONGRESS,2021,Q2,202211219546838341,11C,2785116,1662137,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2021-06-24 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED RECEIPTS,2022-12-09 03:37:05,,,,F3,4112120221630444003,f,,2022,SA,,4120820221633682789,https://docquery.fec.gov/cgi-bin/fecimg/?202211219546838341,Contributions From Other Political Committees
C00521948,RODNEY FOR CONGRESS,2022,12P,202212059547123081,11C,A799221CF372C45779F7,1664446,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-06-02 00:00:00,4000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED RECEIPTS,2022-12-15 03:36:24,,,,F3,4120520221633135010,f,,2022,SA,,4121420221635743578,https://docquery.fec.gov/cgi-bin/fecimg/?202212059547123081,Contributions From Other Political Committees
C00508804,SINEMA FOR ARIZONA,2021,YE,202201319485677780,11C,11C-000430121,1564667,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC (CTAPAC),S,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,22202,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2021-12-06 00:00:00,1000.00,2000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC (CTAPAC),,P2024,,PRIMARY,2024,A,ADD,ITEMIZED RECEIPTS,2022-02-08 03:59:14.634,,,,F3,4013120221403734767,f,,2022,SA,,4020720221405703211,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485677780,Contributions From Other Political Committees
C00577353,BARRAGAN FOR CONGRESS,2022,Q2,202301319575684631,11C,VR00TNS7950,1686114,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-06-30 00:00:00,2500.00,3500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2022,,GENERAL,2022,N,NO CHANGE,ITEMIZED RECEIPTS,2023-02-03 04:05:51,,,,F3,4013120231721268925,f,,2022,SA,,4020220231721990781,https://docquery.fec.gov/cgi-bin/fecimg/?202301319575684631,Contributions From Other Political Committees
